"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2020,9,"OO","SkyWest Airlines Inc.","ORF","Norfolk, VA: Norfolk International",24.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,29.00,29.00,0.00,0.00,0.00,0.00,
2020,9,"OO","SkyWest Airlines Inc.","OTH","North Bend/Coos Bay, OR: Southwest Oregon Regional",39.00,3.00,1.00,2.00,0.00,0.00,0.00,0.00,1.00,303.00,182.00,121.00,0.00,0.00,0.00,
2020,9,"OO","SkyWest Airlines Inc.","PAE","Everett, WA: Snohomish County",30.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,15.00,0.00,0.00,0.00,0.00,15.00,
2020,9,"OO","SkyWest Airlines Inc.","PAH","Paducah, KY: Barkley Regional",59.00,7.00,5.00,0.00,0.00,0.00,2.00,0.00,0.00,167.00,121.00,0.00,0.00,0.00,46.00,
2020,9,"OO","SkyWest Airlines Inc.","PBG","Plattsburgh, NY: Plattsburgh International",48.00,6.00,4.00,0.00,0.00,0.00,2.00,0.00,1.00,534.00,416.00,0.00,0.00,0.00,118.00,
2020,9,"OO","SkyWest Airlines Inc.","PDX","Portland, OR: Portland International",734.00,34.00,21.00,8.00,0.00,0.00,5.00,21.00,5.00,1874.00,1330.00,291.00,0.00,0.00,253.00,
2020,9,"OO","SkyWest Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"OO","SkyWest Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",1182.00,82.00,53.00,7.00,1.00,1.00,20.00,20.00,1.00,8850.00,4677.00,1075.00,24.00,166.00,2908.00,
2020,9,"OO","SkyWest Airlines Inc.","PIB","Hattiesburg/Laurel, MS: Hattiesburg-Laurel Regional",50.00,3.00,1.00,0.00,0.00,0.00,2.00,0.00,2.00,120.00,18.00,0.00,0.00,0.00,102.00,
2020,9,"OO","SkyWest Airlines Inc.","PIH","Pocatello, ID: Pocatello Regional",86.00,7.00,4.00,3.00,0.00,0.00,0.00,0.00,0.00,787.00,263.00,524.00,0.00,0.00,0.00,
2020,9,"OO","SkyWest Airlines Inc.","PIR","Pierre, SD: Pierre Regional",50.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,153.00,153.00,0.00,0.00,0.00,0.00,
2020,9,"OO","SkyWest Airlines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"OO","SkyWest Airlines Inc.","PLN","Pellston, MI: Pellston Regional Airport of Emmet County",101.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,2.00,298.00,298.00,0.00,0.00,0.00,0.00,
2020,9,"OO","SkyWest Airlines Inc.","PNS","Pensacola, FL: Pensacola International",19.00,7.00,4.00,0.00,0.00,0.00,3.00,2.00,0.00,365.00,100.00,0.00,0.00,0.00,265.00,
2020,9,"OO","SkyWest Airlines Inc.","PRC","Prescott, AZ: Prescott Regional Ernest A Love Field",59.00,5.00,3.00,0.00,0.00,0.00,2.00,0.00,1.00,335.00,108.00,0.00,0.00,0.00,227.00,
2020,9,"OO","SkyWest Airlines Inc.","PSC","Pasco/Kennewick/Richland, WA: Tri Cities",269.00,20.00,10.00,7.00,0.00,1.00,2.00,5.00,1.00,1016.00,387.00,518.00,0.00,22.00,89.00,
2020,9,"OO","SkyWest Airlines Inc.","PSP","Palm Springs, CA: Palm Springs International",365.00,21.00,18.00,0.00,1.00,0.00,2.00,0.00,0.00,1083.00,768.00,0.00,126.00,0.00,189.00,
2020,9,"OO","SkyWest Airlines Inc.","PUB","Pueblo, CO: Pueblo Memorial",58.00,4.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,166.00,83.00,83.00,0.00,0.00,0.00,
2020,9,"OO","SkyWest Airlines Inc.","PVD","Providence, RI: Theodore Francis Green State",57.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"OO","SkyWest Airlines Inc.","PWM","Portland, ME: Portland International Jetport",29.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,34.00,0.00,0.00,0.00,0.00,34.00,
2020,9,"OO","SkyWest Airlines Inc.","RAP","Rapid City, SD: Rapid City Regional",250.00,18.00,13.00,4.00,0.00,0.00,1.00,0.00,0.00,723.00,537.00,146.00,0.00,0.00,40.00,
2020,9,"OO","SkyWest Airlines Inc.","RDD","Redding, CA: Redding Municipal",31.00,3.00,2.00,0.00,0.00,0.00,1.00,1.00,0.00,135.00,119.00,0.00,0.00,0.00,16.00,
2020,9,"OO","SkyWest Airlines Inc.","RDM","Bend/Redmond, OR: Roberts Field",321.00,21.00,10.00,8.00,0.00,1.00,2.00,28.00,0.00,1072.00,603.00,306.00,0.00,52.00,111.00,
2020,9,"OO","SkyWest Airlines Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"OO","SkyWest Airlines Inc.","RHI","Rhinelander, WI: Rhinelander/Oneida County",60.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,69.00,69.00,0.00,0.00,0.00,0.00,
2020,9,"OO","SkyWest Airlines Inc.","RIC","Richmond, VA: Richmond International",134.00,7.00,6.00,0.00,0.00,0.00,1.00,0.00,0.00,192.00,156.00,0.00,0.00,0.00,36.00,
2020,9,"OO","SkyWest Airlines Inc.","RIW","Riverton/Lander, WY: Riverton Regional",30.00,3.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,810.00,17.00,793.00,0.00,0.00,0.00,
2020,9,"OO","SkyWest Airlines Inc.","RKS","Rock Springs, WY: Southwest Wyoming Regional",30.00,5.00,5.00,0.00,0.00,0.00,0.00,1.00,1.00,148.00,148.00,0.00,0.00,0.00,0.00,
2020,9,"OO","SkyWest Airlines Inc.","RNO","Reno, NV: Reno/Tahoe International",208.00,17.00,13.00,2.00,0.00,0.00,2.00,0.00,1.00,1041.00,728.00,189.00,0.00,0.00,124.00,
2020,9,"OO","SkyWest Airlines Inc.","ROC","Rochester, NY: Greater Rochester International",34.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,340.00,340.00,0.00,0.00,0.00,0.00,
2020,9,"OO","SkyWest Airlines Inc.","ROW","Roswell, NM: Roswell International Air Center",33.00,6.00,3.00,2.00,0.00,0.00,1.00,0.00,0.00,199.00,126.00,50.00,0.00,0.00,23.00,
2020,9,"OO","SkyWest Airlines Inc.","SAF","Santa Fe, NM: Santa Fe Municipal",100.00,6.00,3.00,0.00,0.00,0.00,3.00,1.00,1.00,272.00,139.00,0.00,0.00,0.00,133.00,
2020,9,"OO","SkyWest Airlines Inc.","SAN","San Diego, CA: San Diego International",485.00,24.00,19.00,0.00,0.00,0.00,5.00,6.00,0.00,1089.00,749.00,0.00,0.00,0.00,340.00,
2020,9,"OO","SkyWest Airlines Inc.","SAT","San Antonio, TX: San Antonio International",237.00,25.00,21.00,4.00,0.00,0.00,0.00,1.00,0.00,1359.00,1081.00,278.00,0.00,0.00,0.00,
2020,9,"OO","SkyWest Airlines Inc.","SAV","Savannah, GA: Savannah/Hilton Head International",37.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"OO","SkyWest Airlines Inc.","SBA","Santa Barbara, CA: Santa Barbara Municipal",238.00,15.00,11.00,2.00,0.00,0.00,2.00,3.00,0.00,865.00,719.00,104.00,0.00,0.00,42.00,
2020,9,"OO","SkyWest Airlines Inc.","SBN","South Bend, IN: South Bend International",212.00,10.00,7.00,1.00,0.00,0.00,2.00,1.00,0.00,536.00,236.00,139.00,0.00,0.00,161.00,
2020,9,"OO","SkyWest Airlines Inc.","SBP","San Luis Obispo, CA: San Luis County Regional",251.00,20.00,14.00,1.00,0.00,0.00,5.00,0.00,1.00,1470.00,1158.00,60.00,0.00,0.00,252.00,
2020,9,"OO","SkyWest Airlines Inc.","SCE","State College, PA: University Park",60.00,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,128.00,95.00,33.00,0.00,0.00,0.00,
2020,9,"OO","SkyWest Airlines Inc.","SDF","Louisville, KY: Louisville Muhammad Ali International",38.00,4.00,3.00,0.00,1.00,0.00,0.00,0.00,0.00,924.00,111.00,0.00,813.00,0.00,0.00,
2020,9,"OO","SkyWest Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",1454.00,74.00,50.00,15.00,0.00,2.00,7.00,26.00,1.00,6215.00,4448.00,1421.00,0.00,115.00,231.00,
2020,9,"OO","SkyWest Airlines Inc.","SFO","San Francisco, CA: San Francisco International",2289.00,124.00,98.00,9.00,4.00,0.00,13.00,27.00,1.00,7870.00,6225.00,877.00,143.00,0.00,625.00,
2020,9,"OO","SkyWest Airlines Inc.","SGF","Springfield, MO: Springfield-Branson National",89.00,11.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,458.00,458.00,0.00,0.00,0.00,0.00,
2020,9,"OO","SkyWest Airlines Inc.","SGU","St. George, UT: St George Regional",228.00,17.00,11.00,3.00,0.00,0.00,3.00,0.00,1.00,1156.00,818.00,235.00,0.00,0.00,103.00,
2020,9,"OO","SkyWest Airlines Inc.","SHD","Staunton, VA: Shenandoah Valley Regional",51.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,119.00,52.00,0.00,0.00,0.00,67.00,
2020,9,"OO","SkyWest Airlines Inc.","SHR","Sheridan, WY: Sheridan County",30.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,127.00,127.00,0.00,0.00,0.00,0.00,
2020,9,"OO","SkyWest Airlines Inc.","SHV","Shreveport, LA: Shreveport Regional",70.00,10.00,6.00,0.00,0.00,0.00,4.00,0.00,0.00,447.00,136.00,0.00,0.00,0.00,311.00,
2020,9,"OO","SkyWest Airlines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",451.00,16.00,9.00,5.00,0.00,0.00,2.00,3.00,0.00,1272.00,794.00,398.00,0.00,0.00,80.00,
2020,9,"OO","SkyWest Airlines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",3391.00,255.00,184.00,63.00,0.00,1.00,7.00,30.00,11.00,21648.00,12709.00,8520.00,0.00,20.00,399.00,
2020,9,"OO","SkyWest Airlines Inc.","SLN","Salina, KS: Salina Regional",50.00,6.00,5.00,0.00,0.00,0.00,1.00,0.00,0.00,147.00,130.00,0.00,0.00,0.00,17.00,
2020,9,"OO","SkyWest Airlines Inc.","SMF","Sacramento, CA: Sacramento International",318.00,22.00,15.00,3.00,0.00,0.00,4.00,0.00,0.00,1371.00,992.00,172.00,0.00,0.00,207.00,
2020,9,"OO","SkyWest Airlines Inc.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",247.00,11.00,9.00,2.00,0.00,0.00,0.00,0.00,0.00,801.00,610.00,191.00,0.00,0.00,0.00,
2020,9,"OO","SkyWest Airlines Inc.","SPI","Springfield, IL: Abraham Lincoln Capital",31.00,4.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,206.00,186.00,0.00,0.00,0.00,20.00,
2020,9,"OO","SkyWest Airlines Inc.","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"OO","SkyWest Airlines Inc.","STL","St. Louis, MO: St Louis Lambert International",363.00,32.00,20.00,6.00,0.00,0.00,6.00,0.00,1.00,2578.00,2076.00,279.00,0.00,0.00,223.00,
2020,9,"OO","SkyWest Airlines Inc.","STS","Santa Rosa, CA: Charles M. Schulz - Sonoma County",81.00,7.00,5.00,0.00,0.00,0.00,2.00,0.00,0.00,306.00,129.00,0.00,0.00,0.00,177.00,
2020,9,"OO","SkyWest Airlines Inc.","SUN","Sun Valley/Hailey/Ketchum, ID: Friedman Memorial",73.00,3.00,1.00,2.00,0.00,0.00,0.00,1.00,1.00,352.00,90.00,262.00,0.00,0.00,0.00,
2020,9,"OO","SkyWest Airlines Inc.","SYR","Syracuse, NY: Syracuse Hancock International",34.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,109.00,109.00,0.00,0.00,0.00,0.00,
2020,9,"OO","SkyWest Airlines Inc.","TRI","Bristol/Johnson City/Kingsport, TN: Tri Cities",30.00,3.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,135.00,0.00,0.00,0.00,0.00,135.00,
2020,9,"OO","SkyWest Airlines Inc.","TUL","Tulsa, OK: Tulsa International",199.00,11.00,9.00,1.00,0.00,0.00,1.00,0.00,0.00,524.00,362.00,111.00,0.00,0.00,51.00,
2020,9,"OO","SkyWest Airlines Inc.","TUS","Tucson, AZ: Tucson International",307.00,27.00,25.00,2.00,0.00,0.00,0.00,0.00,0.00,1204.00,1154.00,50.00,0.00,0.00,0.00,
2020,9,"OO","SkyWest Airlines Inc.","TVC","Traverse City, MI: Cherry Capital",126.00,4.00,2.00,0.00,0.00,0.00,2.00,0.00,0.00,1254.00,250.00,0.00,0.00,0.00,1004.00,
2020,9,"OO","SkyWest Airlines Inc.","TWF","Twin Falls, ID: Joslin Field - Magic Valley Regional",86.00,7.00,5.00,2.00,0.00,0.00,0.00,0.00,0.00,710.00,373.00,337.00,0.00,0.00,0.00,
2020,9,"OO","SkyWest Airlines Inc.","TYS","Knoxville, TN: McGhee Tyson",39.00,2.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,543.00,0.00,0.00,0.00,0.00,543.00,
2020,9,"OO","SkyWest Airlines Inc.","VEL","Vernal, UT: Vernal Regional",50.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,54.00,0.00,0.00,0.00,0.00,54.00,
2020,9,"OO","SkyWest Airlines Inc.","VPS","Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",27.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"OO","SkyWest Airlines Inc.","WYS","West Yellowstone, MT: Yellowstone",45.00,5.00,3.00,2.00,0.00,0.00,0.00,0.00,1.00,225.00,127.00,98.00,0.00,0.00,0.00,
2020,9,"OO","SkyWest Airlines Inc.","XNA","Fayetteville, AR: Northwest Arkansas Regional",29.00,4.00,4.00,0.00,0.00,0.00,0.00,1.00,0.00,617.00,617.00,0.00,0.00,0.00,0.00,
2020,9,"OO","SkyWest Airlines Inc.","XWA","Williston, ND: Williston Basin International",30.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,
2020,9,"OO","SkyWest Airlines Inc.","YUM","Yuma, AZ: Yuma MCAS/Yuma International",81.00,8.00,3.00,1.00,0.00,0.00,4.00,0.00,0.00,330.00,108.00,29.00,0.00,0.00,193.00,
2020,9,"UA","United Air Lines Inc.","ABQ","Albuquerque, NM: Albuquerque International Sunport",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"UA","United Air Lines Inc.","ALB","Albany, NY: Albany International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"UA","United Air Lines Inc.","ANC","Anchorage, AK: Ted Stevens Anchorage International",30.00,4.00,1.41,0.00,2.59,0.00,0.00,0.00,0.00,161.00,42.00,0.00,119.00,0.00,0.00,
2020,9,"UA","United Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",146.00,17.00,11.18,0.00,4.39,0.00,1.43,0.00,0.00,622.00,495.00,0.00,89.00,0.00,38.00,
2020,9,"UA","United Air Lines Inc.","AUS","Austin, TX: Austin - Bergstrom International",106.00,13.00,5.00,0.00,6.51,0.00,1.49,0.00,3.00,700.00,292.00,0.00,279.00,0.00,129.00,
2020,9,"UA","United Air Lines Inc.","BDL","Hartford, CT: Bradley International",30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"UA","United Air Lines Inc.","BIL","Billings, MT: Billings Logan International",60.00,4.00,2.20,0.00,0.62,0.00,1.19,0.00,0.00,259.00,156.00,0.00,34.00,0.00,69.00,
2020,9,"UA","United Air Lines Inc.","BNA","Nashville, TN: Nashville International",49.00,2.00,1.00,0.22,0.78,0.00,0.00,0.00,0.00,53.00,26.00,6.00,21.00,0.00,0.00,
2020,9,"UA","United Air Lines Inc.","BOI","Boise, ID: Boise Air Terminal",60.00,3.00,2.18,0.00,0.27,0.00,0.56,0.00,0.00,183.00,126.00,0.00,16.00,0.00,41.00,
2020,9,"UA","United Air Lines Inc.","BOS","Boston, MA: Logan International",399.00,9.00,4.33,0.00,2.13,0.00,2.53,0.00,2.00,334.00,165.00,0.00,35.00,0.00,134.00,
2020,9,"UA","United Air Lines Inc.","BUF","Buffalo, NY: Buffalo Niagara International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"UA","United Air Lines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",108.00,12.00,7.70,0.00,3.91,0.00,0.39,0.00,0.00,782.00,611.00,0.00,164.00,0.00,7.00,
2020,9,"UA","United Air Lines Inc.","BZN","Bozeman, MT: Bozeman Yellowstone International",74.00,5.00,4.82,0.00,0.18,0.00,0.00,0.00,0.00,165.00,162.00,0.00,3.00,0.00,0.00,
2020,9,"UA","United Air Lines Inc.","CHS","Charleston, SC: Charleston AFB/International",15.00,2.00,0.76,0.00,1.24,0.00,0.00,0.00,0.00,37.00,16.00,0.00,21.00,0.00,0.00,
2020,9,"UA","United Air Lines Inc.","CLE","Cleveland, OH: Cleveland-Hopkins International",158.00,12.00,5.67,0.00,5.33,0.00,1.00,0.00,0.00,401.00,224.00,0.00,159.00,0.00,18.00,
2020,9,"UA","United Air Lines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"UA","United Air Lines Inc.","CMH","Columbus, OH: John Glenn Columbus International",5.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,52.00,0.00,0.00,0.00,0.00,52.00,
2020,9,"UA","United Air Lines Inc.","CVG","Cincinnati, OH: Cincinnati/Northern Kentucky International",30.00,3.00,0.00,0.00,2.23,0.00,0.77,0.00,0.00,129.00,0.00,0.00,70.00,0.00,59.00,
2020,9,"UA","United Air Lines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",30.00,1.00,0.71,0.00,0.29,0.00,0.00,0.00,0.00,17.00,12.00,0.00,5.00,0.00,0.00,
2020,9,"UA","United Air Lines Inc.","DEN","Denver, CO: Denver International",3164.00,183.00,52.60,44.22,47.26,0.07,38.85,4.00,3.00,12556.00,3994.00,2834.00,1558.00,4.00,4166.00,
2020,9,"UA","United Air Lines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",133.00,18.00,3.56,1.00,12.16,0.00,1.27,0.00,2.00,1913.00,250.00,136.00,1457.00,0.00,70.00,
2020,9,"UA","United Air Lines Inc.","DSM","Des Moines, IA: Des Moines International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"UA","United Air Lines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"UA","United Air Lines Inc.","EWR","Newark, NJ: Newark Liberty International",1448.00,107.00,42.55,12.64,26.84,0.00,24.96,2.00,2.00,9334.00,5651.00,903.00,824.00,0.00,1956.00,
2020,9,"UA","United Air Lines Inc.","FCA","Kalispell, MT: Glacier Park International",62.00,5.00,2.78,0.00,1.22,0.00,1.00,0.00,1.00,190.00,118.00,0.00,24.00,0.00,48.00,
2020,9,"UA","United Air Lines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",150.00,11.00,5.50,0.00,5.50,0.00,0.00,0.00,1.00,260.00,128.00,0.00,132.00,0.00,0.00,
2020,9,"UA","United Air Lines Inc.","GEG","Spokane, WA: Spokane International",60.00,2.00,1.00,0.00,0.57,0.00,0.43,0.00,0.00,115.00,54.00,0.00,35.00,0.00,26.00,
2020,9,"UA","United Air Lines Inc.","GRR","Grand Rapids, MI: Gerald R. Ford International",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"UA","United Air Lines Inc.","GUM","Guam, TT: Guam International",42.00,6.00,3.61,0.00,1.39,0.00,1.00,0.00,0.00,301.00,196.00,0.00,83.00,0.00,22.00,
2020,9,"UA","United Air Lines Inc.","HNL","Honolulu, HI: Daniel K Inouye International",162.00,17.00,15.95,0.00,1.05,0.00,0.00,1.00,0.00,1502.00,1448.00,0.00,54.00,0.00,0.00,
2020,9,"UA","United Air Lines Inc.","IAD","Washington, DC: Washington Dulles International",807.00,49.00,13.13,1.70,30.56,0.00,3.61,2.00,1.00,2132.00,830.00,239.00,764.00,0.00,299.00,
2020,9,"UA","United Air Lines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",1536.00,90.00,35.90,6.77,31.02,0.00,16.31,3.00,2.00,5104.00,1648.00,323.00,1265.00,0.00,1868.00,
2020,9,"UA","United Air Lines Inc.","IND","Indianapolis, IN: Indianapolis International",52.00,1.00,0.25,0.00,0.75,0.00,0.00,0.00,0.00,48.00,12.00,0.00,36.00,0.00,0.00,
2020,9,"UA","United Air Lines Inc.","JAC","Jackson, WY: Jackson Hole",121.00,9.00,5.62,1.00,1.38,0.00,1.00,0.00,0.00,1222.00,387.00,708.00,63.00,0.00,64.00,
2020,9,"UA","United Air Lines Inc.","JAX","Jacksonville, FL: Jacksonville International",8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"UA","United Air Lines Inc.","KOA","Kona, HI: Ellison Onizuka Kona International at Keahole",30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"UA","United Air Lines Inc.","LAS","Las Vegas, NV: McCarran International",288.00,15.00,10.55,0.00,2.88,0.00,1.57,0.00,2.00,871.00,688.00,0.00,131.00,0.00,52.00,
2020,9,"UA","United Air Lines Inc.","LAX","Los Angeles, CA: Los Angeles International",831.00,30.00,14.36,2.22,4.10,0.00,9.32,0.00,0.00,1863.00,910.00,81.00,145.00,0.00,727.00,
2020,9,"UA","United Air Lines Inc.","LGA","New York, NY: LaGuardia",157.00,8.00,5.62,0.00,2.38,0.00,0.00,1.00,0.00,379.00,230.00,0.00,149.00,0.00,0.00,
2020,9,"UA","United Air Lines Inc.","MAF","Midland/Odessa, TX: Midland International Air and Space Port",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"UA","United Air Lines Inc.","MCI","Kansas City, MO: Kansas City International",56.00,2.00,1.24,0.00,0.76,0.00,0.00,0.00,0.00,175.00,156.00,0.00,19.00,0.00,0.00,
2020,9,"UA","United Air Lines Inc.","MCO","Orlando, FL: Orlando International",448.00,20.00,7.23,0.00,10.77,0.00,2.00,0.00,4.00,539.00,229.00,0.00,270.00,0.00,40.00,
2020,9,"UA","United Air Lines Inc.","MIA","Miami, FL: Miami International",112.00,6.00,4.71,0.00,1.29,0.00,0.00,0.00,1.00,273.00,253.00,0.00,20.00,0.00,0.00,
2020,9,"UA","United Air Lines Inc.","MKE","Milwaukee, WI: General Mitchell International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"UA","United Air Lines Inc.","MSO","Missoula, MT: Missoula International",30.00,1.00,0.00,0.00,0.06,0.00,0.94,0.00,0.00,17.00,0.00,0.00,1.00,0.00,16.00,
2020,9,"UA","United Air Lines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",74.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,172.00,172.00,0.00,0.00,0.00,0.00,
2020,9,"UA","United Air Lines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",61.00,4.00,2.00,0.00,1.08,0.00,0.93,0.00,0.00,94.00,39.00,0.00,18.00,0.00,37.00,
2020,9,"UA","United Air Lines Inc.","OGG","Kahului, HI: Kahului Airport",30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"UA","United Air Lines Inc.","OMA","Omaha, NE: Eppley Airfield",49.00,5.00,2.58,0.00,2.00,0.00,0.42,0.00,0.00,302.00,220.00,0.00,43.00,0.00,39.00,
2020,9,"UA","United Air Lines Inc.","ONT","Ontario, CA: Ontario International",30.00,1.00,0.00,0.00,0.43,0.00,0.57,0.00,0.00,37.00,0.00,0.00,16.00,0.00,21.00,
2020,9,"UA","United Air Lines Inc.","ORD","Chicago, IL: Chicago O'Hare International",2022.00,92.00,41.20,13.29,22.13,0.00,15.38,5.00,1.00,5510.00,2342.00,913.00,548.00,0.00,1707.00,
2020,9,"UA","United Air Lines Inc.","ORF","Norfolk, VA: Norfolk International",91.00,5.00,2.23,0.00,1.00,0.00,1.77,0.00,1.00,470.00,167.00,0.00,208.00,0.00,95.00,
2020,9,"UA","United Air Lines Inc.","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",25.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,73.00,38.00,0.00,35.00,0.00,0.00,
2020,9,"UA","United Air Lines Inc.","PDX","Portland, OR: Portland International",232.00,10.00,2.82,0.33,4.90,0.00,1.94,0.00,0.00,301.00,72.00,8.00,147.00,0.00,74.00,
2020,9,"UA","United Air Lines Inc.","PHL","Philadelphia, PA: Philadelphia International",88.00,5.00,2.65,0.00,1.35,0.00,1.00,0.00,0.00,195.00,158.00,0.00,21.00,0.00,16.00,
2020,9,"UA","United Air Lines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",236.00,10.00,8.01,0.15,0.34,0.00,1.50,0.00,0.00,645.00,521.00,14.00,14.00,0.00,96.00,
2020,9,"UA","United Air Lines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",60.00,5.00,0.64,0.00,3.69,0.00,0.67,0.00,0.00,160.00,36.00,0.00,110.00,0.00,14.00,
2020,9,"UA","United Air Lines Inc.","RAP","Rapid City, SD: Rapid City Regional",10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"UA","United Air Lines Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",61.00,3.00,1.26,0.00,1.74,0.00,0.00,0.00,0.00,68.00,30.00,0.00,38.00,0.00,0.00,
2020,9,"UA","United Air Lines Inc.","RNO","Reno, NV: Reno/Tahoe International",54.00,2.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,96.00,0.00,0.00,16.00,0.00,80.00,
